Dates,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME
1/23/2014,84664,27397,141385,95188,195547,#N/A N/A,49824,102,#N/A N/A,32798,80979,570440,72261,14619,21925,14095,#N/A N/A,55464,3764,284580,341353,10968,62078,221595,1213981,800,7079,#N/A N/A,101217,109370,8088,998561,804,421216,#N/A N/A,88231,44007,#N/A N/A,15421,4888,#N/A N/A,23930,15925,9165,253501,#N/A N/A,40871,49678,42857,45258,#N/A N/A,111305,2014581,923961,#N/A N/A,#N/A N/A,67716,1554100,304130,1086580,5037,#N/A N/A,#N/A N/A,31200,3926,725660,26564,4993,4980,#N/A N/A
1/24/2014,84931,51417,131435,163543,336753,#N/A N/A,71796,3058,#N/A N/A,29997,47295,465382,37923,35546,34653,54660,#N/A N/A,67226,244,295467,174087,12267,160059,375304,867898,1972,8947,#N/A N/A,24996,325063,16776,963099,3398,440397,#N/A N/A,114026,11719,#N/A N/A,18642,6660,#N/A N/A,40970,26244,33238,521493,#N/A N/A,54951,46910,30169,150406,#N/A N/A,186058,1568298,949889,#N/A N/A,#N/A N/A,171246,1581561,390594,1017164,13938,#N/A N/A,#N/A N/A,55566,8841,2441543,59536,5357,5259,#N/A N/A
1/27/2014,49641,56267,146825,117598,357706,#N/A N/A,55914,565,#N/A N/A,53314,19347,748034,89231,33649,36487,25675,#N/A N/A,29963,2149,195297,160272,14248,186550,347561,1056829,786,16411,#N/A N/A,82146,290853,46907,662815,3351,702780,#N/A N/A,166268,70290,#N/A N/A,32451,6013,#N/A N/A,47773,58926,18133,497362,#N/A N/A,48748,39810,20481,246757,#N/A N/A,216984,3454717,1159555,#N/A N/A,#N/A N/A,143086,1344380,761998,491246,7913,#N/A N/A,#N/A N/A,35724,13021,1682374,13139,3493,3927,#N/A N/A
1/28/2014,57033,35715,136675,87292,322838,#N/A N/A,19730,3649,#N/A N/A,20429,2722,652955,39004,16074,25451,30575,#N/A N/A,20638,227,186090,109863,14977,543658,137731,850780,786,9663,#N/A N/A,46410,151680,11549,561287,429,786065,#N/A N/A,184594,40582,#N/A N/A,21247,6102,#N/A N/A,24017,33393,12239,294201,#N/A N/A,52514,25129,17385,98357,#N/A N/A,197419,1359207,1704782,#N/A N/A,#N/A N/A,67372,956981,240952,700238,10869,#N/A N/A,#N/A N/A,13242,8848,1102831,11618,4451,4971,#N/A N/A
1/29/2014,58535,50889,161853,203505,326933,#N/A N/A,45727,36676,#N/A N/A,18303,9666,555430,127269,27252,38248,98195,#N/A N/A,41657,1579,200634,262491,9366,268060,236992,1030800,786,3846,#N/A N/A,58952,75189,16449,775125,1343,981683,#N/A N/A,175958,76042,#N/A N/A,22678,6401,#N/A N/A,29040,11591,15174,254732,#N/A N/A,60715,56279,15765,125059,#N/A N/A,203815,3105854,1238120,#N/A N/A,#N/A N/A,147146,1191298,418456,1314769,5315,#N/A N/A,#N/A N/A,9699,697,1755435,13129,11101,6205,#N/A N/A
1/30/2014,50428,21578,84417,89519,215884,#N/A N/A,2732,4947,#N/A N/A,30113,5086,282122,56506,17191,42803,107040,#N/A N/A,112940,135,84888,114727,6175,173776,136416,507334,786,1714,#N/A N/A,7995,131926,13172,506017,592,188177,#N/A N/A,63906,20330,#N/A N/A,14861,4305,#N/A N/A,14851,22270,25090,297762,#N/A N/A,44939,49007,17146,59788,#N/A N/A,119540,1594282,624552,#N/A N/A,#N/A N/A,70966,935972,179648,658874,4043,#N/A N/A,#N/A N/A,10974,7256,1467026,8542,33047,4406,#N/A N/A
1/31/2014,80485,25683,94695,99054,352989,#N/A N/A,26861,6126,#N/A N/A,15430,6089,467026,98838,13673,43556,73315,#N/A N/A,77042,661,239424,59483,7267,138893,202671,726830,3480,6689,#N/A N/A,18624,191008,15199,400791,1270,407637,#N/A N/A,77248,25801,#N/A N/A,12282,7372,#N/A N/A,44868,24045,22511,303478,#N/A N/A,70144,33645,23514,196928,#N/A N/A,78415,2366057,800955,#N/A N/A,#N/A N/A,56508,1282778,228090,705429,1375,#N/A N/A,#N/A N/A,15810,10372,1737888,8028,13101,2870,#N/A N/A
2/3/2014,16497,31240,134544,149870,234340,#N/A N/A,27730,1820,#N/A N/A,17431,7102,486566,47439,20822,18519,43840,#N/A N/A,64546,620,133371,62144,1410,79395,106395,610659,1070,5803,#N/A N/A,10866,118547,14262,353837,1797,373377,#N/A N/A,71343,27736,#N/A N/A,9017,13029,#N/A N/A,26303,41467,15705,290286,#N/A N/A,115496,25219,10314,190535,#N/A N/A,103507,2080975,678697,#N/A N/A,#N/A N/A,63582,1015474,327846,1046894,440,#N/A N/A,#N/A N/A,24267,7684,1275358,5495,6879,2752,#N/A N/A
2/4/2014,39423,64165,143498,91101,367615,#N/A N/A,35438,1820,#N/A N/A,47721,32421,496112,62568,27379,38097,49435,#N/A N/A,71798,2492,195321,327016,5672,99884,156776,648311,1444,14587,#N/A N/A,14383,157290,34397,626146,3304,330375,#N/A N/A,132832,35068,#N/A N/A,20359,15299,#N/A N/A,25267,49820,47806,387520,#N/A N/A,115306,62289,27260,106138,#N/A N/A,141433,3436329,1036435,#N/A N/A,#N/A N/A,87044,1203687,327522,605864,9851,#N/A N/A,#N/A N/A,8694,52631,1282895,12759,9607,28342,#N/A N/A
2/5/2014,35410,37127,116381,115503,251456,#N/A N/A,10836,1820,#N/A N/A,19851,33879,432320,44450,10016,17971,23650,#N/A N/A,88885,1464,78699,79540,5276,99007,125334,807126,1224,5358,#N/A N/A,24998,134745,29582,446918,698,156907,#N/A N/A,104622,24857,#N/A N/A,16557,5643,#N/A N/A,28709,25821,16167,205724,#N/A N/A,57469,36990,8798,81767,#N/A N/A,118979,11556343,669323,#N/A N/A,#N/A N/A,99296,646045,275600,433428,602,#N/A N/A,#N/A N/A,35829,46654,1382550,10633,16929,1832,#N/A N/A
2/6/2014,13174,20761,115949,117074,281346,#N/A N/A,29087,1633,#N/A N/A,32284,38735,680450,89345,16581,78360,27990,#N/A N/A,59793,72,79449,114761,2910,65572,122943,850053,852,15695,#N/A N/A,284,110370,32493,520408,3594,263194,#N/A N/A,81895,38200,#N/A N/A,17873,12161,#N/A N/A,53233,35836,18260,259304,#N/A N/A,54213,39661,25197,68702,#N/A N/A,140181,8540447,665140,#N/A N/A,#N/A N/A,63632,1182003,207284,465771,5620,#N/A N/A,#N/A N/A,13674,210874,1438805,4379,15012,1244,#N/A N/A
2/7/2014,56615,19133,154964,92715,129396,#N/A N/A,21470,920,#N/A N/A,21310,23808,493480,57460,12283,27778,44640,#N/A N/A,41912,292,91083,42346,16897,41264,178867,1408543,530,10594,#N/A N/A,8394,137188,27145,285210,3516,215621,#N/A N/A,74267,21118,#N/A N/A,12021,6394,#N/A N/A,66338,50271,16597,209244,#N/A N/A,48635,47872,14197,153182,#N/A N/A,73793,6619886,568476,#N/A N/A,#N/A N/A,58442,884493,363346,342363,4320,#N/A N/A,#N/A N/A,31629,34537,1126372,15109,4163,759,#N/A N/A
2/10/2014,30389,26080,241223,92908,145668,#N/A N/A,79223,920,#N/A N/A,33820,12272,396742,111902,24158,37336,29405,#N/A N/A,28554,1503,169686,41034,2205,109346,160706,513007,200,4493,#N/A N/A,10325,79526,21151,217302,3150,856042,#N/A N/A,62003,22309,#N/A N/A,18600,7137,#N/A N/A,32992,62556,36046,163666,#N/A N/A,34473,35291,22962,132999,#N/A N/A,78436,3485872,366965,#N/A N/A,#N/A N/A,172564,1122515,198844,309868,1521,#N/A N/A,#N/A N/A,23511,93206,1090451,23774,4476,4335,#N/A N/A
2/11/2014,47441,27843,430633,173420,205293,#N/A N/A,56256,920,#N/A N/A,17048,29313,396670,97942,26438,16514,8755,#N/A N/A,30906,10918,122040,126882,1537,83343,296952,458976,5890,2563,#N/A N/A,45052,52941,13856,606075,3048,336090,#N/A N/A,60548,8864,#N/A N/A,17130,9482,#N/A N/A,30129,52283,28909,126299,#N/A N/A,25123,40652,14585,81267,#N/A N/A,76270,3480779,592684,#N/A N/A,#N/A N/A,27060,749701,202638,398624,2670,#N/A N/A,#N/A N/A,30459,96408,2304560,8133,8984,3290,#N/A N/A
2/12/2014,65955,19167,286749,87095,529021,#N/A N/A,94581,1922,#N/A N/A,20743,68825,537100,73332,24677,17699,10550,#N/A N/A,71271,1442,104766,258387,6709,69537,214382,1141473,2700,3143,#N/A N/A,41114,79475,7086,510234,1647,714675,#N/A N/A,63178,50253,#N/A N/A,29026,8104,#N/A N/A,29892,85863,18233,196662,#N/A N/A,41333,58471,18975,307882,#N/A N/A,104955,4200903,510982,#N/A N/A,#N/A N/A,145664,891874,233210,446889,1947,#N/A N/A,#N/A N/A,40482,33145,1924631,19263,15537,1818,#N/A N/A
2/13/2014,38953,18580,175399,34344,188709,#N/A N/A,93259,1922,#N/A N/A,25777,53956,438161,79669,40780,52376,21290,#N/A N/A,27766,638,385569,120856,1764,62307,155038,550135,1425,5335,#N/A N/A,17366,81593,10046,361368,2597,403004,#N/A N/A,100105,56170,#N/A N/A,118467,2364,#N/A N/A,31155,41133,19831,146129,#N/A N/A,33374,51683,19783,198326,#N/A N/A,77561,3577218,549687,#N/A N/A,#N/A N/A,402624,675268,184344,550254,1957,#N/A N/A,#N/A N/A,35214,27193,1086737,9259,1608,1608,#N/A N/A
2/14/2014,38430,34250,166886,161085,149955,#N/A N/A,83921,1922,#N/A N/A,20295,42714,481646,191736,34417,79828,18800,#N/A N/A,72489,2833,291975,223915,6811,83810,171543,807297,242,3745,#N/A N/A,31304,111596,7469,302068,2863,443303,#N/A N/A,156930,24585,#N/A N/A,45078,5008,#N/A N/A,12226,38606,19431,147257,#N/A N/A,25206,60062,14682,143742,#N/A N/A,70920,3979312,456835,#N/A N/A,#N/A N/A,100634,449094,212068,535828,3785,#N/A N/A,#N/A N/A,26319,45684,763381,11492,11454,3059,#N/A N/A
2/17/2014,27371,17525,124427,81235,119149,#N/A N/A,118298,4040,#N/A N/A,24902,14663,276602,181976,38964,28981,19170,#N/A N/A,19582,1956,277152,101712,6639,62446,356719,1444745,2000,3332,#N/A N/A,4793,64167,11547,644311,10892,422669,#N/A N/A,84064,33051,#N/A N/A,13220,2965,#N/A N/A,33741,26547,30004,104551,#N/A N/A,25197,45256,48129,264531,#N/A N/A,802160,1749830,284847,#N/A N/A,#N/A N/A,55540,1188168,168626,218902,3028,#N/A N/A,#N/A N/A,16683,111939,1073818,12127,5058,1706,#N/A N/A
2/18/2014,47272,26106,93850,97504,150855,#N/A N/A,169266,1316,#N/A N/A,21772,7238,261493,112459,39026,70023,12285,#N/A N/A,133604,3334,174105,111610,6240,72501,164208,1011552,267,7108,#N/A N/A,15492,67672,5597,2069727,2237,435089,#N/A N/A,82675,11677,#N/A N/A,9461,3804,#N/A N/A,13069,12778,15914,129975,#N/A N/A,34043,64437,66673,174639,#N/A N/A,371873,2064857,638169,#N/A N/A,#N/A N/A,55496,501774,122824,1029344,1173,#N/A N/A,#N/A N/A,32592,55540,667247,12512,1422,1458,#N/A N/A
2/19/2014,20483,22960,70003,70555,243770,#N/A N/A,46943,75,#N/A N/A,22124,15969,591672,72448,88657,15894,25280,#N/A N/A,51048,1723,192342,156580,11503,79489,149663,748018,762,4350,#N/A N/A,16666,64451,25899,647075,2057,441541,#N/A N/A,51638,18228,#N/A N/A,36938,13701,#N/A N/A,15385,27293,25619,170698,#N/A N/A,41123,30652,31418,95824,#N/A N/A,155635,1633497,896367,#N/A N/A,#N/A N/A,90000,1106674,161102,612555,3367,#N/A N/A,#N/A N/A,49914,42012,891487,9456,3067,1006,#N/A N/A
2/20/2014,56978,17700,128162,56983,341526,#N/A N/A,8048,5,#N/A N/A,27999,25136,644355,47799,37039,31542,6250,#N/A N/A,65219,590,187845,206803,8971,104893,107140,1178294,31358,4782,#N/A N/A,4150,73438,48490,587102,1095,351019,#N/A N/A,74745,32674,#N/A N/A,17394,6326,#N/A N/A,16317,14190,12822,187218,#N/A N/A,49511,22504,44077,378159,#N/A N/A,118826,1620787,1227323,#N/A N/A,#N/A N/A,98442,1061575,142434,487009,6180,#N/A N/A,#N/A N/A,8964,58605,1006785,12223,1322,448,#N/A N/A
2/21/2014,79931,24965,90816,123480,156413,#N/A N/A,45122,2200,#N/A N/A,89984,20298,560145,74570,27147,5311,4600,#N/A N/A,83838,644,174438,80455,3984,57034,81160,762696,3664,2417,#N/A N/A,7522,145124,17644,526300,1527,250731,#N/A N/A,51699,11598,#N/A N/A,18239,18351,#N/A N/A,12598,8966,16988,141284,#N/A N/A,23157,23886,27099,191753,#N/A N/A,757500,1408004,1216048,#N/A N/A,#N/A N/A,60336,582810,69368,301070,394,#N/A N/A,#N/A N/A,12147,28335,862004,20092,4067,1435,#N/A N/A
2/24/2014,33566,14665,98262,93909,179254,#N/A N/A,24197,2200,#N/A N/A,27579,31035,505561,45704,32280,3085,45825,#N/A N/A,20802,1973,103695,64252,5135,66170,90591,631855,4499,2408,#N/A N/A,4166,330824,24792,1033108,15063,388199,#N/A N/A,216010,12210,#N/A N/A,13389,5470,#N/A N/A,23240,12117,26652,256748,#N/A N/A,24660,77283,26685,200020,#N/A N/A,253964,1504455,878859,#N/A N/A,#N/A N/A,41376,455836,120894,448436,890,#N/A N/A,#N/A N/A,5424,10596,1112519,17434,7669,4594,#N/A N/A
2/25/2014,228040,16137,65429,44981,116395,#N/A N/A,14619,7779,#N/A N/A,26075,43599,338862,48905,11833,22731,18955,#N/A N/A,27064,189,25980,51258,2366,56728,99167,456705,1571,44180,#N/A N/A,20387,462988,16862,2671669,1395,295059,#N/A N/A,120008,9690,#N/A N/A,16289,5608,#N/A N/A,16804,21099,10838,204996,#N/A N/A,31662,44335,19474,192505,#N/A N/A,131983,881728,526193,#N/A N/A,#N/A N/A,124764,512311,79660,481300,2254,#N/A N/A,#N/A N/A,5850,8348,800783,19151,15044,3661,#N/A N/A
2/26/2014,51863,9945,111928,22507,201692,#N/A N/A,20117,109,#N/A N/A,12262,105440,265637,63579,15280,17250,9465,#N/A N/A,17160,1076,101055,96096,805,49507,101706,565111,837,32500,#N/A N/A,7285,224838,26858,877232,4044,129936,#N/A N/A,334076,22899,#N/A N/A,21258,10677,#N/A N/A,11262,9473,32160,175816,#N/A N/A,24508,28897,9508,196001,#N/A N/A,238469,925354,910437,#N/A N/A,#N/A N/A,49262,2427472,110390,665082,26435,#N/A N/A,#N/A N/A,2418,6116,835366,27409,19434,3207,#N/A N/A
2/27/2014,90875,29152,90778,111324,235034,#N/A N/A,77116,109,#N/A N/A,20225,73003,288288,72839,15529,5746,23265,#N/A N/A,26544,164,93087,65836,4196,128908,100956,608189,8751,34212,#N/A N/A,20133,138075,39590,823297,3242,271915,#N/A N/A,236036,17689,#N/A N/A,5959,5011,#N/A N/A,57909,10398,15441,249958,#N/A N/A,38154,35061,25628,146964,#N/A N/A,117285,861339,878706,#N/A N/A,#N/A N/A,61980,1510792,134072,605047,39962,#N/A N/A,#N/A N/A,10044,78971,2185297,17558,7313,3164,#N/A N/A
2/28/2014,167595,48760,79759,86128,150960,#N/A N/A,111774,109,#N/A N/A,61282,21198,239565,77090,14081,39641,60640,#N/A N/A,43856,1067,168570,64688,1653,65965,118378,399770,2300,13388,#N/A N/A,16377,167529,31778,1003470,2635,188464,#N/A N/A,144322,15323,#N/A N/A,21635,3474,#N/A N/A,80402,11181,9616,205954,#N/A N/A,22800,51375,71308,324858,#N/A N/A,91683,727705,1142660,#N/A N/A,#N/A N/A,64212,2546303,143518,492115,30395,#N/A N/A,#N/A N/A,3849,25249,2085345,12364,2108,2249,#N/A N/A
3/3/2014,120961,33116,116117,105411,322329,#N/A N/A,195212,109,#N/A N/A,40116,74503,402413,48528,23475,101581,67350,#N/A N/A,128101,2373,138855,135634,9760,247455,137531,996891,10869,8671,#N/A N/A,112220,582181,57250,764544,570,381288,#N/A N/A,179805,55232,#N/A N/A,17705,6849,#N/A N/A,68962,24210,16689,302557,#N/A N/A,56762,57447,37289,351521,#N/A N/A,209174,3816515,1144883,#N/A N/A,#N/A N/A,72098,2334120,434190,479392,15773,#N/A N/A,#N/A N/A,24651,43733,4412801,16585,13556,6877,#N/A N/A
3/4/2014,78536,21506,103540,68826,218085,#N/A N/A,24801,515,#N/A N/A,28587,10303,356409,52620,29519,269047,48365,#N/A N/A,40105,903,94434,154615,6628,112305,217644,758964,2666,22443,#N/A N/A,162184,396364,58972,630349,1099,452932,#N/A N/A,194244,22242,#N/A N/A,31902,5524,#N/A N/A,35348,19723,38379,382915,#N/A N/A,39780,63157,47927,201081,#N/A N/A,164660,2482108,1052766,#N/A N/A,#N/A N/A,69168,1787796,336464,757608,12856,#N/A N/A,#N/A N/A,11973,32401,2252687,39341,5315,1998,#N/A N/A
3/5/2014,99010,20289,128021,52544,136222,#N/A N/A,17824,100,#N/A N/A,14176,59241,268149,52346,10580,29665,67635,#N/A N/A,38007,4862,121881,69694,10649,100919,134419,677155,1345,5014,#N/A N/A,136690,235345,54683,428545,2943,269142,#N/A N/A,176573,30632,#N/A N/A,10920,3699,#N/A N/A,34849,12285,27280,112618,#N/A N/A,23326,174432,22153,251140,#N/A N/A,116943,970415,765050,#N/A N/A,#N/A N/A,81948,1720935,277924,431477,2852,#N/A N/A,#N/A N/A,12117,77637,1117587,32263,7256,3528,#N/A N/A
3/6/2014,183028,71419,85267,100546,270062,#N/A N/A,249096,100,#N/A N/A,20258,89688,418297,81235,16661,89278,32145,#N/A N/A,48012,6348,202218,125921,22587,61542,96133,1506837,100,6110,#N/A N/A,543393,199177,269690,496603,4838,277600,#N/A N/A,219401,86257,#N/A N/A,8108,4041,#N/A N/A,119400,20480,20807,198635,#N/A N/A,18748,78052,19035,96481,#N/A N/A,91860,1296956,912962,#N/A N/A,#N/A N/A,73962,1172683,294842,1196852,5095,#N/A N/A,#N/A N/A,33318,9896,1255373,13353,3892,7625,#N/A N/A
3/7/2014,225684,20480,98923,98914,183461,#N/A N/A,49145,250,#N/A N/A,28116,10000,485299,43736,8218,24957,13370,#N/A N/A,16451,669,98409,111996,5048,86369,90123,911357,3500,3461,#N/A N/A,372373,113291,22038,546174,4194,412328,#N/A N/A,160382,7048,#N/A N/A,20636,6239,#N/A N/A,60335,13224,18367,271578,#N/A N/A,338509,80745,14972,255972,#N/A N/A,210903,1373001,1001073,#N/A N/A,#N/A N/A,139954,1210265,301342,790283,2581,#N/A N/A,#N/A N/A,5994,12797,1254438,16957,3097,1809,#N/A N/A
3/10/2014,39654,19477,120127,58032,220979,#N/A N/A,60367,500,#N/A N/A,37320,2503,319699,74484,15726,17859,14170,#N/A N/A,24282,752,39966,118257,7128,46458,128783,952774,6283,4043,#N/A N/A,333602,271925,16082,535045,1804,339392,#N/A N/A,78997,31738,#N/A N/A,11514,5648,#N/A N/A,24386,20485,48931,208585,#N/A N/A,86039,72603,21959,105265,#N/A N/A,423934,1388762,719216,#N/A N/A,#N/A N/A,92192,1076278,152690,1407849,4930,#N/A N/A,#N/A N/A,3585,63353,950145,15683,3757,830,#N/A N/A
3/11/2014,25319,10543,79851,49352,131197,#N/A N/A,17825,25,#N/A N/A,9374,15550,238659,66182,61282,7605,18570,#N/A N/A,36634,1541,261102,43450,5131,44086,86784,437332,8000,2417,#N/A N/A,263299,198115,16387,509734,1001,159595,#N/A N/A,49697,13548,#N/A N/A,9808,4262,#N/A N/A,58687,7156,45849,283467,#N/A N/A,44017,37574,18009,99124,#N/A N/A,513259,1040163,309771,#N/A N/A,#N/A N/A,53864,1082940,227818,661749,7701,#N/A N/A,#N/A N/A,4977,57971,1260298,9616,612,659,#N/A N/A
3/12/2014,39146,31186,112300,158352,154691,#N/A N/A,116394,25,#N/A N/A,23366,24346,470101,135785,38120,25236,57435,#N/A N/A,46467,523,145032,107834,7594,45722,70928,547201,500,10521,#N/A N/A,505970,171603,17076,444197,3699,415580,#N/A N/A,112450,21175,#N/A N/A,17604,5243,#N/A N/A,23913,37240,19986,382072,#N/A N/A,47525,74801,28524,89852,#N/A N/A,298317,1278549,488250,#N/A N/A,#N/A N/A,61940,862174,329688,549188,6592,#N/A N/A,#N/A N/A,8163,143292,1405596,22194,3525,3105,#N/A N/A
3/13/2014,79933,55411,81686,62604,167094,#N/A N/A,28041,25,#N/A N/A,30029,9767,551272,47627,19674,72139,26480,#N/A N/A,49774,2865,97377,144454,5032,37172,102282,787799,774,2632,#N/A N/A,86198,477343,19754,380408,4379,372940,#N/A N/A,71800,9648,#N/A N/A,15585,4235,#N/A N/A,45116,16822,24847,238913,#N/A N/A,44353,47393,22045,172504,#N/A N/A,322576,1697894,520191,#N/A N/A,#N/A N/A,26008,910994,281450,460100,4625,#N/A N/A,#N/A N/A,28959,140507,1439040,26287,2669,2846,#N/A N/A
3/14/2014,50670,84526,143735,111377,276505,#N/A N/A,17894,900,#N/A N/A,24955,38551,550976,145722,37389,59285,70590,#N/A N/A,69434,6195,140997,159259,23957,129612,130040,1026879,120,9137,#N/A N/A,125255,316931,31916,409572,2145,583779,#N/A N/A,184256,58232,#N/A N/A,16481,6075,#N/A N/A,65485,86623,19469,411074,#N/A N/A,65963,72508,37234,108886,#N/A N/A,247828,4207090,642414,#N/A N/A,#N/A N/A,50770,1127232,633382,924514,17830,#N/A N/A,#N/A N/A,19689,106220,2130245,64153,4750,3575,#N/A N/A
3/17/2014,51655,29866,122667,74821,245011,#N/A N/A,217058,900,#N/A N/A,12138,834,219877,71682,35443,23988,55115,#N/A N/A,28172,2648,98679,149439,5496,27404,88854,515854,624,14682,#N/A N/A,130007,212551,23937,404200,113,909681,#N/A N/A,122068,82770,#N/A N/A,17981,4652,#N/A N/A,31438,28401,31286,305745,#N/A N/A,21818,37185,31778,168700,#N/A N/A,379273,1586836,412557,#N/A N/A,#N/A N/A,65634,1368027,340404,294817,16119,#N/A N/A,#N/A N/A,28854,46322,1046037,18526,3543,2226,#N/A N/A
3/18/2014,30350,37908,109971,150195,175302,#N/A N/A,90840,1425,#N/A N/A,29953,19696,319976,85432,18658,41597,78030,#N/A N/A,24853,5772,137178,127312,7339,60975,136601,534977,2175,9157,#N/A N/A,117566,266680,18598,284440,113,456899,#N/A N/A,74550,35627,#N/A N/A,26766,3713,#N/A N/A,26654,26393,53706,205637,#N/A N/A,80811,51101,23602,166686,#N/A N/A,344835,1116671,397099,#N/A N/A,#N/A N/A,42726,1468527,220720,732544,12772,#N/A N/A,#N/A N/A,16518,20350,2981672,9012,6636,2028,#N/A N/A
3/19/2014,14332,49029,101714,135547,147002,#N/A N/A,135580,1425,#N/A N/A,19597,33065,348908,101193,14787,23091,21225,#N/A N/A,48768,3651,74976,62043,5863,62590,125966,263678,7364,5829,#N/A N/A,190098,146742,11288,488160,415,377667,#N/A N/A,73730,23115,#N/A N/A,15415,4368,#N/A N/A,46395,37671,47263,593605,#N/A N/A,164343,25620,43536,203860,#N/A N/A,209535,1120293,409887,#N/A N/A,#N/A N/A,72558,749194,302232,695828,12747,#N/A N/A,#N/A N/A,13926,58345,1347400,22579,2449,1725,#N/A N/A
3/20/2014,15491,24976,93673,192445,159943,#N/A N/A,37842,1425,#N/A N/A,20194,19727,247116,140216,25287,35328,74745,#N/A N/A,19821,1790,39102,53465,11708,27780,152143,314632,2257,9027,#N/A N/A,107188,186222,15067,354678,1279,2974244,#N/A N/A,66802,46526,#N/A N/A,16459,11605,#N/A N/A,13968,31500,50773,210700,#N/A N/A,90132,90615,25502,130676,#N/A N/A,134135,1215887,390891,#N/A N/A,#N/A N/A,88226,787070,347296,513602,11387,#N/A N/A,#N/A N/A,47478,34022,1576579,6146,5242,2365,#N/A N/A
3/21/2014,90521,41435,373869,157653,410079,#N/A N/A,100276,1425,#N/A N/A,32879,76040,607077,87632,18253,151449,58850,#N/A N/A,78887,665,88428,98730,7862,65819,226537,481558,1136,3866,#N/A N/A,176216,343270,27429,557722,1140,1661839,#N/A N/A,163935,26795,#N/A N/A,20242,19913,#N/A N/A,24332,188760,28816,346956,#N/A N/A,83857,43377,34077,481926,#N/A N/A,160970,1118076,297620,#N/A N/A,#N/A N/A,116976,687001,268082,2986769,9408,#N/A N/A,#N/A N/A,24399,46184,1737009,11174,8542,9820,#N/A N/A
3/24/2014,69595,38246,126113,88754,288848,#N/A N/A,98451,833,#N/A N/A,23639,14970,264730,79754,25777,25400,61420,#N/A N/A,59378,825,135129,109736,3388,76190,245750,404267,200,7152,#N/A N/A,120800,323994,22126,268729,1063,1339116,#N/A N/A,154827,43124,#N/A N/A,20172,8227,#N/A N/A,64877,9879,48923,328617,#N/A N/A,53744,79002,16646,116624,#N/A N/A,187654,1659141,479908,#N/A N/A,#N/A N/A,90984,1174856,414700,785171,10643,#N/A N/A,#N/A N/A,7968,29571,891525,18071,7868,4472,#N/A N/A
3/25/2014,31216,43158,94870,69263,1135518,#N/A N/A,10739,833,#N/A N/A,21947,76298,296299,91963,13986,22546,34745,#N/A N/A,32669,49956,27348,102225,6657,114905,193355,1206948,600,3553,#N/A N/A,154789,127453,19717,407787,484,1295716,#N/A N/A,116942,56837,#N/A N/A,19178,4651,#N/A N/A,62560,3429,51885,248433,#N/A N/A,50361,98124,10985,118243,#N/A N/A,165725,4898496,289632,#N/A N/A,#N/A N/A,90432,931985,409794,439203,9085,#N/A N/A,#N/A N/A,23295,14643,1329512,23366,5162,1387,#N/A N/A
3/26/2014,119076,46281,88786,106380,549184,#N/A N/A,33616,833,#N/A N/A,15990,27805,203804,188247,10382,29427,32330,#N/A N/A,89522,31209,257325,109903,15839,59497,248419,486898,5613,5302,#N/A N/A,162994,115263,15495,590316,1881,915737,#N/A N/A,100473,48239,#N/A N/A,15157,6399,#N/A N/A,116290,6217,70603,164815,#N/A N/A,63337,203735,39679,70674,#N/A N/A,116597,2504378,558491,#N/A N/A,#N/A N/A,46096,861041,280330,1297908,5283,#N/A N/A,#N/A N/A,39525,19752,1473784,28407,12706,2139,#N/A N/A
3/27/2014,188023,29881,79379,67978,258326,#N/A N/A,84216,833,#N/A N/A,15792,53778,239343,123486,10980,20487,32640,#N/A N/A,182797,11200,162096,52444,9457,97401,160035,420393,4201,1249,#N/A N/A,196328,115871,27337,694926,2768,821957,#N/A N/A,304118,28924,#N/A N/A,16037,3840,#N/A N/A,33949,32478,33378,168690,#N/A N/A,28993,711262,107251,231611,#N/A N/A,92341,1202845,492841,#N/A N/A,#N/A N/A,61436,1291658,122602,1439620,1115,#N/A N/A,#N/A N/A,24468,10472,588956,14435,7706,2061,#N/A N/A
