Code,J:TYMO(P)~U$,J:TTMO(P)~U$,J:SFTB(P)~U$,J:NTT(P)~U$,J:SO@N(P)~U$,J:CP@N(P)~U$,J:DDIC(P)~U$,J:TA@N(P)~U$,J:D@SA(P)~U$,J:MITF(P)~U$,J:RETA(P)~U$,J:HO@N(P)~U$,J:RHCL(P)~U$,J:UC@N(P)~U$,J:KA@N(P)~U$,J:ABOT(P)~U$,J:SMFI(P)~U$,J:DA@N(P)~U$,J:RG@N(P)~U$,J:YP@N(P)~U$,J:JRCE(P)~U$,J:JPHC(P)~U$,J:ITCN(P)~U$,J:ZJ@N(P)~U$,J:SEVI(P)~U$,J:MIHO(P)~U$,J:CN@N(P)~U$,J:EAJR(P)~U$,J:DU@N(P)~U$,J:HC@N(P)~U$,J:UM@N(P)~U$,J:MIZH(P)~U$,J:SHDO(P)~U$,J:DE@N(P)~U$,J:FP@N(P)~U$,J:SNET(P)~U$,J:TERU(P)~U$,J:BR@N(P)~U$,J:ES@N(P)~U$,J:ME@N(P)~U$,J:MT@N(P)~U$,J:OTHD(P)~U$,J:FT@N(P)~U$,J:CQ@N(P)~U$,J:OLYC(P)~U$,J:KP@N(P)~U$,J:JT@N(P)~U$,J:KB@N(P)~U$,J:KM@N(P)~U$,J:NM@N(P)~U$,J:MI@N(P)~U$,J:YHOO(P)~U$,J:ASBR(P)~U$,J:DALF(P)~U$,J:DH@N(P)~U$,J:MIFU(P)~U$,J:MSAD(P)~U$,J:NR@N(P)~U$,J:SQ@N(P)~U$,J:FJ@N(P)~U$,J:IX@N(P)~U$,J:JXHO(P)~U$,J:KU@N(P)~U$,J:KH@N(P)~U$,J:COMM(P)~U$,J:RAKT(P)~U$,J:NKSJ(P)~U$,J:UJ@N(P)~U$,J:CK@N(P)~U$,J:WJR(P)~U$,J:AB@N(P)~U$,J:AJ@N(P)~U$,J:AC@N(P)~U$,J:N@MB(P)~U$,J:CL@N(P)~U$,J:KE@N(P)~U$,J:MEJH(P)~U$,J:NJ@N(P)~U$,J:NSSM(P)~U$,J:OMRN(P)~U$,J:SE@N(P)~U$,J:SUEL(P)~U$,J:SMTH(P)~U$,J:TD@N(P)~U$,J:TZ@N(P)~U$,J:JR@N(P)~U$,J:ANAW(P)~U$,J:DP@N(P)~U$,J:FAMA(P)~U$,J:IDKO(P)~U$,J:INPX(P)~U$,J:KTEL(P)~U$,J:KN@N(P)~U$,J:MRBU(P)~U$,J:IA@N(P)~U$,J:MCHC(P)~U$,J:MH@N(P)~U$,J:IF@N(P)~U$,J:VF@N(P)~U$,J:OQ@N(P)~U$,J:DBHI(P)~U$,J:SFH(P)~U$,J:EM@N(P)~U$,J:TC@N(P)~U$,J:RY@N(P)~U$,J:TRAY(P)~U$,J:TYTS(P)~U$,J:REND(P)~U$,J:IN@N(P)~U$,J:OJ@N(P)~U$,J:YE@N(P)~U$,J:AG@N(P)~U$,J:AL@N(P)~U$,J:AM@N(P)~U$,J:AOZR(P)~U$,J:CC@N(P)~U$,J:CHBK(P)~U$,J:CHOC(P)~U$,J:CONF(P)~U$,J:SECR(P)~U$,J:CYBA(P)~U$,J:DS@N(P)~U$,J:DENA(P)~U$,J:EC@N(P)~U$,J:DENN(P)~U$,J:EQ@N(P)~U$,J:DM@N(P)~U$,J:EB@N(P)~U$,J:FECL(P)~U$,J:FUKU(P)~U$,J:FU@N(P)~U$,J:GSYU(P)~U$,J:AQ@N(P)~U$,J:OM@N(P)~U$,J:HTCM(P)~U$,J:IH@N(P)~U$,J:ZW@N(P)~U$,J:IM@N(P)~U$,J:MZYA(P)~U$,J:JFEH(P)~U$,J:JGCC(P)~U$,J:OE@N(P)~U$,J:KC@N(P)~U$,J:KW@N(P)~U$,J:KK@N(P)~U$,J:KSER(P)~U$,J:BS@N(P)~U$,J:KONA(P)~U$,J:KONM(P)~U$,J:RK@N(P)~U$,J:MNIC(P)~U$,J:UI@N(P)~U$,J:MASU(P)~U$,J:KO@N(P)~U$,J:JZ@N(P)~U$,J:LM@N(P)~U$,J:MMOT(P)~U$,J:PC@N(P)~U$,J:MO@N(P)~U$,J:KI@N(P)~U$,J:FY@N(P)~U$,J:RZ@N(P)~U$,J:OU@N(P)~U$,J:LO@N(P)~U$,J:NX@N(P)~U$,J:NU@N(P)~U$,J:NPIC(P)~U$,J:NS@N(P)~U$,J:NY@N(P)~U$,J:NH@N(P)~U$,J:BO@N(P)~U$,J:NIBO(P)~U$,J:NSKC(P)~U$,J:OB@N(P)~U$,J:OJIH(P)~U$,J:OUMA(P)~U$,J:RH@N(P)~U$,J:PB@N(P)~U$,J:EP@N(P)~U$,J:SEEP(P)~U$,J:SZ@N(P)~U$,J:SHBA(P)~U$,J:ZB@N(P)~U$,J:SW@N(P)~U$,J:SKYP(P)~U$,J:NIIW(P)~U$,J:UMCO(P)~U$,J:SC@N(P)~U$,J:DPPH(P)~U$,J:OZ@N(P)~U$,J:ZC@N(P)~U$,J:TADH(P)~U$,J:OC@N(P)~U$,J:GO@N(P)~U$,J:TU@N(P)~U$,J:TKOS(P)~U$,J:TJ@N(P)~U$,J:TOHO(P)~U$,J:EL@N(P)~U$,J:TOSO(P)~U$,J:TE@N(P)~U$,J:JQ@N(P)~U$,J:TFUD(P)~U$,J:PT@N(P)~U$,J:TSHC(P)~U$,J:TOTO(P)~U$,J:TOYS(P)~U$,J:UBEI(P)~U$,J:YM@N(P)~U$,J:XE@N(P)~U$,J:YORU(P)~U$,J:CW@N(P)~U$,J:GG@N(P)~U$,J:HTZZ(P)~U$,J:JW@N(P)~U$,J:MISH(P)~U$,J:MG@N(P)~U$,J:NIPM(P)~U$,J:SG@N(P)~U$,J:NTN(P)~U$,J:OK@N(P)~U$,J:FZ@N(P)~U$,J:GC@N(P)~U$,J:TOBO(P)~U$,J:UNIT(P)~U$
11/14/2019,71.79,27.39,39.5,25.01,61.72,84.61,29.25,40.27,61.35,5.32,621.14,28.91,34.61,108.4,78.51,22.61,36.62,141.52,204.84,16.64,204.93,9.23,21.74,26.01,39.23,53.65,27.62,92.19,193.32,37.87,14.08,1.57,73.36,45.54,47.64,25.43,34.61,40.71,65.71,18.27,17.4,42.88,88.21,65.1,15.41,89.73,20.99,23.12,24.11,4.84,9.19,4.14,48.29,16.7,31.08,25.39,32.04,6.32,57.09,27.61,46.08,4.65,15.15,18.88,13.42,8.59,39.91,15.2,35.52,89.15,49.46,16.43,11.25,59.21,13.8,11.11,71.2,40.11,14.55,59.87,21.54,14.38,38.31,103.61,23.39,20,34.12,27.29,24.87,28.87,9.52,64.01,50.2,7.31,19.48,7.93,39.94,56.92,25.33,18.81,4.37,21.9,30.98,38.78,36.33,7.07,34.58,51.95,54.71,16.53,37.9,35.69,22.14,11.6,25.61,18.42,5.61,29.15,4.08,16.29,32.47,4.7,15.8,30.58,35.97,28.74,36.7,31.31,31.36,19.33,28.32,20.41,13.24,9.79,25.71,24,9.26,12.1,12.94,12.11,15.73,13.14,13.64,23.29,16.63,41.12,5.2,43.47,6.7,12.18,26.88,23.3,8.15,9.01,26.1,28.14,4.6,24.43,27.41,16.63,44.81,22.79,14.25,22.04,62.54,12.85,17.23,5.93,18.14,42.64,19.17,8.92,9.82,10.76,5.6,57.56,10.01,23.88,67.6,14.24,9.81,15.72,7.65,29.47,4.25,3.14,16.13,4.62,17.11,29.1,44.12,12.14,30.03,26.68,9.6,11.82,19.43,41.22,10.06,27.86,4.46,13.93,6.48,19.59,14.91,42.46,17.4,21.47,21.14,17.54,21.95,5.49,4.43,3.73,21.17,8.21,24.92,2.12,5.94,3.22,14.46,22.13,18.61,15.01,3.56
11/15/2019,71.97,27.36,39.18,25.12,61.86,84.41,29.36,40.98,61.35,5.36,620.5,28.97,34.83,110.08,78.18,22.83,36.67,142,209.18,16.6,205.78,9.69,22.07,26.28,39.21,54.3,27.74,92.06,194.19,38.08,14.19,1.57,72.7,45.81,47.61,25.4,35.29,40.58,65.53,18.43,17.74,43.75,88.9,65.09,15.45,89.08,20.98,23.27,24.09,4.91,9.18,3.84,48.68,16.93,31.18,25.39,32.25,6.27,57.84,27.5,45.5,4.64,15.36,19.22,13.47,8.64,40.46,15.46,35.19,88.94,50.12,16.73,11.26,60.07,13.94,11.26,71.09,40.24,14.68,60.42,21.54,14.4,38.47,104.38,23.53,19.98,34.42,27.41,25.36,28.33,9.45,64.65,51.04,7.46,19.44,7.96,39.92,57.3,25.36,18.83,4.39,22.19,31.06,39.13,36.6,7.08,35.41,52.15,54.9,16.62,38.3,36.05,22.12,11.61,25.8,18.61,5.74,29.34,4.18,16.51,32.79,4.75,15.86,30.85,38.3,28.69,36.51,31.22,31.77,19.46,28.42,20.89,13.26,9.79,25.82,24.04,9.33,11.96,13.07,12.24,15.78,13.26,13.46,23.47,17.03,41.57,5.18,44.47,6.76,12.33,27.19,23.72,8.3,8.95,26.42,28.19,4.57,24.83,27.82,16.65,44.6,22.89,14.14,22.18,62.54,12.99,17.49,6.22,18.34,42.58,20.18,9.12,9.99,10.78,5.77,57.85,10.04,24.1,69.16,14.33,9.97,15.94,7.68,29.38,4.26,3.2,16.05,4.75,17.06,29.75,44.24,12.34,29.71,27.34,9.78,11.91,19.56,41.52,9.92,28,4.53,14.11,6.39,19.83,14.93,42.07,17.72,21.7,21.16,17.49,21.91,5.59,4.48,3.71,21.06,8.22,25.05,2.12,6,3.26,14.47,22.09,18.66,14.99,3.59
11/18/2019,72.18,27.68,39.89,25.35,63.05,84.82,29.59,41.54,61.27,5.36,625.12,29.08,35.68,111.14,78,22.97,36.77,143.2,213.35,16.92,207.54,9.58,22.27,26.29,38.34,54.2,27.92,92.53,194.69,37.91,14.07,1.57,72.57,45.98,47.62,25.86,35.63,40.55,68.54,18.55,17.7,44.44,89.72,65.42,15.5,88.66,20.96,23.1,24.03,4.91,9.12,3.89,48.53,16.66,31.2,25.41,32.1,6.27,58.67,26.94,45.45,4.58,15.47,19.63,13.74,8.71,40.28,15.43,35.14,89.46,52.05,16.85,11.06,60.74,13.91,11.38,69.73,40.21,14.65,60.71,21.58,14.32,38.49,105.11,23.79,19.87,34.5,27.49,25.07,27.87,9.52,65.13,52.05,7.47,19.55,7.96,39.86,57.39,25.29,19.03,4.38,22.01,31.04,38.97,36.57,6.86,35.6,52.78,55.46,16.59,38.87,36.2,22.5,11.6,25.9,18.62,5.79,29.52,4.22,16.36,32.79,4.79,15.98,30.68,37.77,27.57,36.76,31,31.23,19.45,28.19,20.74,13.24,9.76,25.8,23.89,9.32,11.99,13.17,12,15.65,13.12,13.36,23.36,17.12,42.28,5.13,44.59,6.84,12.21,26.85,23.95,8.26,8.98,26.46,28.19,4.59,24.68,27.87,16.64,44.31,22.84,13.97,22.14,62.46,12.87,17.27,6.02,18.21,42.65,19.91,9.2,9.99,10.75,5.78,57.94,10.2,24.08,70.38,14.54,9.97,15.94,7.7,28.93,4.22,3.15,16.11,4.69,17.17,29.57,43.66,12.16,29.43,27.57,9.98,11.98,19.29,41.18,9.84,27.68,4.5,14.05,6.42,20.03,14.93,42.47,17.81,21.68,21.33,17.45,21.65,5.51,4.41,3.8,21.42,8.09,25,2.15,6.03,3.21,14.1,21.86,18.81,14.76,3.53
11/19/2019,71.47,27.67,39.38,25.2,62.26,85.45,29.19,42.05,62.88,5.35,616.8,28.89,35.75,108.07,77.64,22.94,37.01,142.77,210.79,16.89,206.46,9.49,22.31,26.27,37.72,54.15,27.86,93.23,191.9,37.73,14,1.57,74.1,45.53,47.73,26.34,35.23,40.08,70.84,18.67,17.74,44.71,90.41,64.88,15.53,88.2,20.85,22.87,23.98,4.98,9.23,3.58,48.62,16.63,30.99,25.66,32.58,6.27,58.65,26.87,45.59,4.54,15.55,20.56,13.82,8.81,40.02,15.41,35.37,90.05,51.25,16.85,11.07,60.87,13.88,11.3,68.57,40.55,14.57,60.46,21.73,14.18,39.55,103.6,23.79,19.85,34.26,27.62,25.27,27.65,9.41,65.26,51.62,7.42,19.32,7.7,39.38,56.96,25.3,18.93,4.4,22.24,30.43,38.48,36.73,6.8,36.18,53.46,55.58,16.82,37.84,36.96,22.06,11.41,26.45,18.3,5.77,29.54,4.15,16.64,31.38,4.84,16.17,30.74,38.11,27.6,36.55,30.42,30.37,18.98,27.6,20.48,13.11,9.69,25.67,23.52,9.29,11.87,13.49,11.98,15.63,12.86,13.16,22.96,17.01,42.08,5.08,44.43,6.76,12.19,26.95,24.37,8.28,8.93,26.34,27.74,4.55,24.52,27.93,16.54,44.2,23.38,14.02,21.8,62.95,12.56,17.34,5.91,18.32,41.34,20.18,9.14,9.67,10.87,5.69,56.68,10.31,24.29,68.85,14.54,9.94,15.8,7.64,28.9,4.26,3.14,15.62,4.69,18.44,28.94,43.64,12.16,29.72,26.22,10.03,12.13,19.02,41.15,9.8,27.43,4.5,14.4,6.46,20.07,14.95,42.95,17.72,21.68,21.17,17.11,21.19,5.47,4.23,3.83,20.72,8.01,25.12,2.15,5.95,3.09,14.11,21.35,18.82,14.68,3.41
11/20/2019,70.77,27.4,38.84,25.31,61.64,86.73,28.7,41.69,62.27,5.27,608.34,28.46,36.1,107.37,77.77,22.69,36.52,141.71,207.2,17.01,206.55,9.35,22.22,26.04,37.95,54.62,27.45,93.11,190.03,37.65,13.89,1.55,73.65,45.54,47.19,26.96,34.65,39.86,70.15,18.53,17.75,45.33,90.76,65.12,15.67,88.19,20.69,23.06,23.6,5.01,9.22,3.53,49.25,16.01,30.37,25.36,32.35,6.17,59.23,26.72,45.53,4.44,15.38,20.89,13.87,9.03,40.66,15.07,35.24,90.58,49.8,16.87,11.02,61.6,13.86,11.28,68.85,41.24,14.58,59.65,21.85,14.17,38.63,102.17,23.71,19.98,34.51,27.6,24.37,27.04,9.29,64.43,50.53,7.31,19.19,7.58,38.97,56.33,25.08,18.69,4.31,22.09,30.91,38.02,36.82,6.8,35.16,53.11,55.78,16.74,37.37,35.58,21.82,11.21,25.96,18.64,5.7,29.96,4.1,16.63,31.99,4.92,16.17,30.47,38.15,27.34,36.86,30.15,30.42,18.71,27.33,20.71,12.82,9.69,25.13,22.91,9.1,11.83,13.32,11.88,15.03,12.63,13.24,22.6,16.51,42.02,5.05,44.92,6.66,12.09,26.91,24.41,8.22,8.76,26.09,27.6,4.48,24.27,26.94,16.46,43.49,23.22,13.68,21.97,62.32,12.53,17.3,5.69,17.53,39.9,19.85,8.91,9.48,10.77,5.58,55.87,10.26,24.54,68.39,14.34,9.73,15.86,7.57,28.3,4.34,3.14,15.51,4.65,19.7,28.63,44,11.65,29.41,25.82,9.72,12,18.9,41.19,9.6,27.03,4.41,14.16,6.44,20.13,14.69,42.48,17.28,21.3,20.83,17.12,20.92,5.41,4.19,3.85,20.8,7.83,25.16,2.08,5.82,2.99,13.87,21.11,18.62,14.8,3.35
11/21/2019,71.1,27.61,38.26,25.43,61.12,86.56,29.09,41.16,63.46,5.27,610.3,28.59,36.44,106.8,77.49,22.87,36.57,142.46,200.29,16.75,206.41,9.39,22.28,26.12,37.5,54.5,27.52,93.44,188.49,37.58,13.84,1.56,73.09,45.59,46.89,26.89,34.97,40.29,70.95,18.75,17.83,45.04,92.29,65.35,15.51,87.89,20.6,22.82,23.52,4.96,9.26,3.5,49.2,15.84,30.72,25.52,32.22,6.12,58.53,27.04,45.53,4.41,15.51,20.84,13.78,8.9,39.76,15.12,35.55,90.68,47.92,16.94,10.92,62.46,14.17,11.55,68.93,41.47,14.66,58.24,21.94,14.07,38.79,100.63,23.97,20.16,34.49,27.51,24.07,26.76,9.33,65.33,50.96,7.35,19.09,7.52,39.5,55.66,25.09,18.91,4.3,21.9,30.35,38.38,37.14,6.8,34.88,52.71,55.66,16.47,36.72,36.35,21.93,11,26,18.74,5.73,29.95,4.1,16.66,32.39,4.91,16.42,29.95,37.6,27.33,35.89,29.86,30.04,18.75,27.02,20.48,12.91,9.85,24.68,22.86,9.04,11.96,13.17,11.81,15.26,12.59,13.33,22.35,16.32,42.39,5.08,43.77,6.54,11.98,26.7,24.43,8.18,8.82,25.76,27.13,4.49,24.26,26.57,16.38,43.4,23.38,13.69,21.81,61.09,12.46,17.18,5.64,17.29,39.21,19.59,8.83,9.42,10.81,5.45,55.2,10.24,24.78,65.43,14.3,9.91,15.94,7.55,27.92,4.35,3.13,15.32,4.61,19.07,28.34,43.49,11.45,28.7,25.58,9.74,11.81,18.92,41.37,9.55,26.48,4.4,14.17,6.61,20.13,14.71,42.53,17.19,21.07,20.73,17.42,21.16,5.44,4.17,3.83,20.77,7.67,24.73,2.09,5.8,3.01,13.9,21.25,18.53,14.67,3.29
11/22/2019,71.35,27.52,38.23,25.41,61.53,86.95,29.06,40.95,62.42,5.27,610.37,28.6,36.23,107.68,78.18,22.85,36.47,144.03,201.6,16.93,206.94,9.36,22.23,26.14,37.99,54.58,27.49,92.77,189.68,37.66,13.9,1.55,72.23,45.45,46.52,26.88,35.04,40.3,71.09,18.58,17.81,44.43,91.52,66.21,15.78,87.37,20.66,22.76,23.42,5.04,9.12,3.64,49.01,16.02,30.74,25.18,32.14,6.14,58.88,26.7,44.52,4.42,15.68,20.95,13.88,8.68,39.48,15.14,35.41,90.8,48.87,16.7,11.14,62.68,14,11.4,68.47,41.28,14.72,58.9,22.02,14.12,38.92,100.5,23.66,20.16,34.09,27.7,24.02,27.1,9.38,65.53,50.99,7.33,19.15,7.55,39.41,56.33,25.17,18.53,4.26,21.93,30.47,38.93,36.95,6.86,35.02,53.29,55.77,16.65,36.22,36.17,22.09,11.07,25.82,19.06,5.71,30.14,4.09,16.69,32.35,4.95,16.3,30.14,37.27,27.25,35.66,30.19,30.51,18.77,27.4,20.62,12.83,9.98,24.67,23.11,9.11,11.86,13.32,11.85,14.96,12.56,13.18,22.46,16.13,42.15,5.14,44.5,6.53,11.99,26.35,24.69,8.17,8.8,25.97,27.08,4.44,24.4,26.29,16.51,42.61,23.18,13.68,21.89,61.48,12.52,17.25,5.66,17.17,39.62,19.37,8.85,9.51,10.81,5.53,55.59,10.25,24.64,64.7,14.31,9.92,15.75,7.54,27.93,4.34,3.11,15.26,4.57,18.81,28.3,43.21,11.5,29.5,25.89,9.77,11.96,18.93,40.96,9.65,26.58,4.31,13.85,6.44,20.03,14.78,43.26,17.38,21.26,20.81,17.77,21.15,5.46,4.21,3.85,21.04,7.71,24.94,2.04,5.9,3.03,13.89,21.43,18.55,14.73,3.29
11/25/2019,70.95,27.53,38.99,25.38,61.62,86.58,28.97,40.56,63.14,5.3,610.7,28.88,36.4,108,78.47,22.76,36.74,143.2,203.78,17.03,207.22,9.46,22.27,26.52,38.2,54.55,27.54,93.58,190.66,37.89,13.99,1.56,73.43,45.3,46.76,27.46,35,40.08,72.92,18.51,18.02,44.7,89.91,66.79,15.57,87.72,20.8,22.93,23.95,5.09,8.88,3.6,49.2,16.22,30.82,25.28,32.46,6.19,60.04,26.71,44.54,4.46,15.83,21.11,13.74,8.58,39.65,15.15,35.48,91.16,48.1,16.87,11.39,61.68,14.05,11.46,69.21,41.12,14.88,60.12,21.91,14.21,39.19,103.18,23.94,20.21,34.38,27.77,24.32,27.58,9.71,65.63,51.13,7.39,19.48,7.65,39.68,56.82,25.26,18.56,4.27,22.17,31.2,39.98,36.99,6.82,35.25,53.52,55.44,16.92,36.44,36.26,22.29,11.18,25.78,18.92,5.76,29.42,4.11,16.83,33.18,4.97,16.17,30.06,38,27.47,36.26,30.52,31.26,18.96,27.63,20.89,12.9,9.76,25.64,23.63,9.16,11.96,13.37,12.32,14.87,12.69,13.42,22.89,16.16,42.36,5.2,44.98,6.65,12.09,26.59,24.74,8.13,8.89,26.2,27.13,4.43,24.55,26.77,16.8,43.1,23.2,13.69,21.96,62.7,12.54,17.4,5.82,17.42,39.75,19.37,9,9.78,10.91,5.6,56.18,10.33,24.6,65.63,14.7,10.02,15.93,7.57,28.32,4.34,3.16,15.52,4.62,18.52,28.87,43.51,11.65,29.74,25.8,9.88,12.02,18.99,41.44,9.92,27.01,4.34,14.28,6.58,20.01,14.79,43.46,17.63,21.31,20.91,17.85,20.83,5.54,4.21,3.83,21.4,7.92,25.45,2.07,6.01,3.08,13.75,22.27,19.27,14.87,3.31
11/26/2019,70.66,27.59,38.6,25.43,63.22,87.45,29.01,41.02,63.37,5.28,612.64,28.5,36.85,108.17,78.05,22.7,36.78,142.73,209.06,16.91,208.28,9.54,22.24,26.39,38.15,55,27.71,94.19,192.56,38.18,14,1.56,72.95,45.32,46.84,27.41,35.41,40.29,72.2,18.49,17.99,43.6,89.86,67.15,15.36,87.59,20.53,22.56,23.74,5.06,8.99,3.51,47.67,16.26,30.96,25.05,32.82,6.25,59.08,26.66,44.57,4.46,15.57,21.26,13.8,8.62,39.71,15.18,35.3,90.78,49.78,16.88,11.57,62.14,13.99,11.36,69.3,41.21,14.83,59.59,22.13,14.48,38.6,106.8,23.98,19.99,34.04,27.55,24.26,27.24,9.58,65.73,50.69,7.38,19.57,7.53,39.31,57.2,25.15,18.64,4.25,22.29,30.84,38.87,37.31,6.74,35.29,53.63,55.19,17.13,36.85,36.16,22.81,11.23,25.37,18.92,5.66,29.33,4.05,16.63,33.87,5,16.18,30.16,37.31,27.24,35.84,30.57,30.66,18.98,27.68,20.64,12.87,9.8,25.92,22.95,9.05,11.96,13.21,12.61,14.94,12.6,13.32,22.77,16.39,42.21,5.11,44.46,6.56,12.05,26.5,24.48,8.12,8.86,26.09,26.89,4.47,24.42,26.65,16.7,42.99,23.33,13.66,21.76,63.25,12.44,17.36,5.88,17.52,40.47,19.28,8.97,9.86,10.68,5.61,56.01,10.25,24.29,66.37,14.76,9.62,16.19,7.57,26.58,4.32,3.14,15.85,4.57,18.99,28.88,42.63,11.47,29.38,26.71,9.7,12.02,19.01,41.25,9.91,27.64,4.35,14.62,6.73,19.99,14.89,43.68,17.67,21.3,20.95,17.84,20.87,5.59,4.25,3.82,21.31,8.08,25.63,2.06,5.98,3.08,13.84,22.54,19.35,14.71,3.35
11/27/2019,70.31,27.53,38.86,25.46,63.38,86.65,29.09,41.07,63.38,5.29,610.44,28.59,36.99,107.61,78.73,22.6,36.73,145.14,208.08,17.21,206.71,9.42,22.23,26.42,37.69,54.26,27.75,93.66,192.72,39.02,14.05,1.55,71.8,45.25,47.23,27.26,35.31,40.09,72.59,18.4,17.76,43.65,91.65,66.67,14.96,86.39,20.64,22.33,23.68,5.05,8.97,3.39,47.55,16.23,31.13,24.95,32.67,6.23,59.2,26.65,44.75,4.47,15.62,20.91,14.03,8.55,39.53,15.16,35.05,89.57,49.83,16.73,11.35,62.2,14.05,11.48,69.03,40.73,14.76,59.24,22.06,14.79,38.21,107.7,24.27,19.94,34.03,27.3,24.07,27.43,9.72,65.73,50.01,7.4,19.48,7.51,39.31,56.96,25.04,18.79,4.24,22.37,31.35,38.9,37.35,6.68,35.06,54.67,56.41,17.08,37.53,36.89,22.65,11.36,25.21,19.06,5.67,29.71,4.07,16.74,34.1,5.02,16.19,30.12,36.43,27.61,35.7,30.54,30.86,19.41,27.79,20.45,12.94,9.69,26.83,23.22,8.83,12,13.26,12.67,14.51,12.7,13.4,23.04,16.57,41.92,5.14,44.52,6.57,12.17,26.38,24.14,8.17,8.9,25.92,26.91,4.53,24.21,26.7,16.67,42.33,23.43,13.72,21.71,63.45,12.55,17.44,6.05,17.32,40.18,18.97,9.04,9.87,10.75,5.7,57.05,10.24,24.33,69.21,14.98,9.7,15.9,7.62,26.68,4.32,3.17,15.64,4.6,19.08,28.84,43.2,11.65,30.03,26.47,9.65,11.99,18.97,41.46,9.98,27.66,4.43,15.13,6.78,19.94,15.15,43.34,17.82,21.79,21.07,17.94,20.83,5.66,4.33,3.85,21.44,8.16,25.48,2.09,5.94,3.11,13.82,22.79,19.57,14.68,3.44
11/28/2019,70.51,27.48,38.96,25.35,62.96,87.75,29.01,40.93,63.4,5.29,608.54,28.12,36.73,107.86,78.63,22.71,36.62,144.38,206.73,17.14,203.21,9.39,22.09,26.34,37.49,54.45,27.72,92.52,190.11,39.67,13.88,1.55,71.96,44.98,47.1,27.57,35.27,40.1,73.71,18.49,17.8,43.75,92.48,67.8,15.11,86.27,20.45,22.31,23.43,5.07,9.21,3.44,48.07,16.18,30.87,25.05,32.46,6.18,59.33,26.53,44.9,4.45,15.38,21.24,13.66,8.73,39.74,15.1,35.06,88.89,48.84,16.63,11.37,61.93,13.85,11.42,68.92,40.4,14.82,58.61,21.91,14.74,38.12,106.72,24.17,19.85,34.12,27.05,23.78,27.57,9.65,65.46,50.21,7.41,19.66,7.53,39.05,56.78,24.89,18.76,4.23,22.74,30.9,39.12,36.7,6.63,35.01,54.68,55.96,17.03,36.56,37.2,22.72,11.24,25.33,18.99,5.71,29.49,4.06,16.79,34.55,5.03,16.18,29.85,36.33,27.36,35.74,29.85,30.72,19.63,27.66,20.23,12.89,9.76,26.83,23.73,8.87,11.87,13.16,12.79,14.64,12.54,13.19,22.99,16.5,41.72,5.14,44.05,6.58,12,26.45,24.26,8.16,8.88,25.74,26.84,4.5,24.07,26.42,16.7,42.27,23.3,13.8,21.55,63.81,12.49,17.45,5.99,17.39,40.03,19,9.07,9.76,10.67,5.66,56.05,10.24,24.32,68.92,15.18,9.59,15.78,7.62,26.65,4.31,3.17,15.47,4.56,18.69,28.71,42.54,11.68,29.81,26.52,9.64,11.86,18.93,40.99,9.82,27.15,4.4,15.08,6.84,19.9,15.02,43.5,17.58,21.59,21.1,17.88,20.68,5.63,4.33,3.81,20.77,8.08,25.32,2.05,5.98,3.09,13.71,22.3,19.32,14.6,3.41
11/29/2019,69.75,27.42,38.84,25.24,63.04,87.28,28.66,40.68,62.66,5.28,608.99,28.01,36.18,106.93,78.64,22.78,36.43,143.78,206.37,17.05,201.76,9.4,21.81,26.17,37.24,54.35,27.67,91.96,190.9,39.27,13.8,1.55,72.19,44.64,47.23,27.49,35.07,39.95,74.06,18.32,17.71,43.59,90.87,68,14.83,84.99,20.39,22.13,23.44,5.12,9.42,3.44,48.09,16.1,30.58,24.87,32.33,6.2,58.79,26.18,44.34,4.44,15.42,21.21,13.62,8.67,39.41,15.06,34.83,88,48.85,16.66,11.23,60.61,13.93,11.4,67.94,39.95,14.66,58.72,21.6,14.92,38.23,105.1,24.15,19.72,34.03,26.73,23.6,27.29,9.76,64.1,50.22,7.38,19.4,7.41,38.24,56.07,24.57,18.74,4.24,23.19,30.28,39.22,36.57,6.61,34.93,53.97,55.06,17.09,36.71,36.48,22.56,11.14,25.46,19.06,5.7,28.9,4.05,16.53,34.52,5.07,16.09,29.77,36.25,27.12,35.75,30.04,30.77,19.04,27.49,20.23,12.86,9.78,26.35,23.31,8.9,11.69,13.13,12.74,14.53,12.42,13.18,22.45,16.59,41.18,5.1,44.01,6.55,12.08,26.37,24.05,8.16,8.86,25.54,26.7,4.47,23.95,26.21,16.48,41.91,23.22,13.71,21.19,63.37,12.48,17.43,6,17.16,39.59,18.77,9.16,9.66,10.59,5.71,55.25,10.29,24.23,69.67,15.21,9.57,15.73,7.61,26.69,4.27,3.14,15.44,4.51,18.87,28.58,41.69,11.76,28.9,26.17,9.66,11.8,18.8,40.59,9.83,26.97,4.38,15.21,6.86,19.88,14.88,43.74,17.41,21.47,20.88,18.29,20.59,5.53,4.3,3.84,20.63,8.2,25.12,2.04,5.9,3.1,13.76,21.92,19.35,14.6,3.42
